=== program=hurricane seed=3 (grammar-mcmc) ===
[hurricane seed=3 step=0] current_train_nll=58.2073 best_held_out_nll=57.6265 accept_rate=0.00 valid_proposal_rate=1.00
[hurricane seed=3 step=5350] current_train_nll=4.5836 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=5375] current_train_nll=5.8045 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=5400] current_train_nll=7.9045 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=5425] current_train_nll=7.9045 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=5450] current_train_nll=9.5323 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=5475] current_train_nll=7.5097 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=5500] current_train_nll=8.2640 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=5525] current_train_nll=9.4866 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5550] current_train_nll=8.0430 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5575] current_train_nll=9.3518 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5600] current_train_nll=6.2063 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5625] current_train_nll=6.3530 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5650] current_train_nll=6.3530 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5675] current_train_nll=4.2290 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5700] current_train_nll=5.7027 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5725] current_train_nll=5.0356 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5750] current_train_nll=8.4066 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5775] current_train_nll=8.7431 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5800] current_train_nll=7.2668 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5825] current_train_nll=6.7607 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5850] current_train_nll=6.2175 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5875] current_train_nll=6.8486 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5900] current_train_nll=6.0593 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5925] current_train_nll=6.0593 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5950] current_train_nll=6.0593 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=5975] current_train_nll=6.0593 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6000] current_train_nll=6.3545 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6025] current_train_nll=6.3545 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6050] current_train_nll=10.1697 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6075] current_train_nll=8.4078 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6100] current_train_nll=8.4310 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6125] current_train_nll=5.7477 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6150] current_train_nll=5.6330 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6175] current_train_nll=6.2203 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6200] current_train_nll=5.9380 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6225] current_train_nll=5.9380 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6250] current_train_nll=3.1627 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6275] current_train_nll=3.1627 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6300] current_train_nll=3.1627 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6325] current_train_nll=3.1627 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6350] current_train_nll=3.6285 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6375] current_train_nll=7.3466 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6400] current_train_nll=6.3037 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6425] current_train_nll=4.5965 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6450] current_train_nll=6.4340 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6475] current_train_nll=5.0510 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6500] current_train_nll=5.0510 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6525] current_train_nll=5.0510 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6550] current_train_nll=5.0510 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6575] current_train_nll=5.0510 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6600] current_train_nll=5.0510 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6625] current_train_nll=8.3700 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6650] current_train_nll=7.6046 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6675] current_train_nll=4.8234 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6700] current_train_nll=4.8234 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6725] current_train_nll=2.6184 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6750] current_train_nll=2.7396 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6775] current_train_nll=2.7396 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6800] current_train_nll=2.7396 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6825] current_train_nll=2.7396 best_held_out_nll=2.5041 accept_rate=0.06 valid_proposal_rate=1.00
[hurricane seed=3 step=6850] current_train_nll=2.7396 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=6875] current_train_nll=2.7396 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=6900] current_train_nll=2.7396 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=6925] current_train_nll=2.7396 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=6950] current_train_nll=2.7396 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=6975] current_train_nll=2.9196 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7000] current_train_nll=2.9196 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7025] current_train_nll=2.9196 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7050] current_train_nll=2.9196 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7075] current_train_nll=2.9196 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7100] current_train_nll=2.9196 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7125] current_train_nll=4.1299 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7150] current_train_nll=4.1299 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7175] current_train_nll=4.3251 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7200] current_train_nll=4.3251 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7225] current_train_nll=5.1209 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7250] current_train_nll=6.2908 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7275] current_train_nll=7.0942 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7300] current_train_nll=4.6811 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7325] current_train_nll=3.0711 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7350] current_train_nll=3.0711 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7375] current_train_nll=3.0711 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7400] current_train_nll=3.0711 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7425] current_train_nll=3.0711 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7450] current_train_nll=3.0711 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7475] current_train_nll=2.6173 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7500] current_train_nll=2.6173 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7525] current_train_nll=2.6173 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7550] current_train_nll=2.6173 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7575] current_train_nll=6.1040 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7600] current_train_nll=9.7314 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7625] current_train_nll=8.3435 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7650] current_train_nll=8.3422 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7675] current_train_nll=6.8832 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7700] current_train_nll=6.8594 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7725] current_train_nll=7.7232 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7750] current_train_nll=7.7199 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7775] current_train_nll=7.9615 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7800] current_train_nll=6.5755 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7825] current_train_nll=6.5755 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7850] current_train_nll=6.5755 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7875] current_train_nll=8.2361 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7900] current_train_nll=7.5672 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7925] current_train_nll=5.1546 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7950] current_train_nll=5.5167 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=7975] current_train_nll=7.4662 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8000] current_train_nll=4.2541 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8025] current_train_nll=4.2541 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8050] current_train_nll=6.0947 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8075] current_train_nll=3.9049 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8100] current_train_nll=4.2739 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8125] current_train_nll=3.0607 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8150] current_train_nll=3.0607 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8175] current_train_nll=4.6188 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8200] current_train_nll=4.5586 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8225] current_train_nll=4.5586 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8250] current_train_nll=6.1009 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8275] current_train_nll=7.2197 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8300] current_train_nll=4.2501 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8325] current_train_nll=4.2501 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8350] current_train_nll=4.2501 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8375] current_train_nll=4.7192 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8400] current_train_nll=5.0887 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8425] current_train_nll=5.0887 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8450] current_train_nll=5.8246 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8475] current_train_nll=6.7054 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8500] current_train_nll=6.7054 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8525] current_train_nll=6.4460 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8550] current_train_nll=6.4460 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8575] current_train_nll=6.4460 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8600] current_train_nll=6.4460 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8625] current_train_nll=6.4460 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8650] current_train_nll=7.3955 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8675] current_train_nll=9.1368 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8700] current_train_nll=7.1481 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8725] current_train_nll=10.7738 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8750] current_train_nll=9.3391 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8775] current_train_nll=6.9703 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8800] current_train_nll=8.3914 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8825] current_train_nll=5.8090 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8850] current_train_nll=5.7789 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8875] current_train_nll=5.7789 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8900] current_train_nll=5.5449 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8925] current_train_nll=2.9116 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8950] current_train_nll=2.9116 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=8975] current_train_nll=2.9116 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9000] current_train_nll=2.9116 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9025] current_train_nll=4.6396 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9050] current_train_nll=7.4354 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9075] current_train_nll=6.2750 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9100] current_train_nll=6.2750 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9125] current_train_nll=7.4548 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9150] current_train_nll=6.0664 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9175] current_train_nll=5.8834 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9200] current_train_nll=5.1994 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9225] current_train_nll=5.1994 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9250] current_train_nll=5.2351 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9275] current_train_nll=5.2351 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9300] current_train_nll=5.2351 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9325] current_train_nll=5.2351 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9350] current_train_nll=4.0000 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9375] current_train_nll=3.5849 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9400] current_train_nll=4.6728 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9425] current_train_nll=4.6728 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9450] current_train_nll=4.6728 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9475] current_train_nll=7.1145 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9500] current_train_nll=8.4036 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9525] current_train_nll=7.6551 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9550] current_train_nll=7.2042 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9575] current_train_nll=7.0910 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9600] current_train_nll=7.0910 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9625] current_train_nll=5.9269 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9650] current_train_nll=10.5223 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9675] current_train_nll=10.9015 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9700] current_train_nll=7.0291 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9725] current_train_nll=6.3979 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9750] current_train_nll=7.1680 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9775] current_train_nll=7.3845 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9800] current_train_nll=7.3315 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9825] current_train_nll=7.8092 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9850] current_train_nll=7.8092 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9875] current_train_nll=7.8092 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9900] current_train_nll=8.6303 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9925] current_train_nll=9.2095 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9950] current_train_nll=11.0417 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9975] current_train_nll=9.0904 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
[hurricane seed=3 step=9999] current_train_nll=8.7250 best_held_out_nll=2.5041 accept_rate=0.05 valid_proposal_rate=1.00
=== [hurricane seed=3] done: 517/10000 accepted, best_held_out_nll=2.5041 ===
=== SUCCESS in 2006.5s: /home/rdoz/PhD/LLM-guided_PP_synthesis/results/hurricane/grammar_mcmc/20260912_141353_seed3 ===
