=== program=eyecolor seed=5 (grammar-mcmc) ===
[eyecolor seed=5 step=0] current_train_nll=113.9026 best_held_out_nll=114.2451 accept_rate=1.00 valid_proposal_rate=1.00
[eyecolor seed=5 step=5250] current_train_nll=9.1354 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5275] current_train_nll=9.0510 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5300] current_train_nll=9.0510 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5325] current_train_nll=9.0510 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5350] current_train_nll=9.0510 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5375] current_train_nll=11.8208 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5400] current_train_nll=11.7953 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5425] current_train_nll=10.5648 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5450] current_train_nll=9.0517 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5475] current_train_nll=9.0517 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5500] current_train_nll=9.0517 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5525] current_train_nll=8.2714 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5550] current_train_nll=8.2714 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5575] current_train_nll=8.2714 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5600] current_train_nll=8.6491 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5625] current_train_nll=8.5080 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5650] current_train_nll=8.0222 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5675] current_train_nll=8.2051 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5700] current_train_nll=8.2051 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5725] current_train_nll=9.4244 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5750] current_train_nll=9.4244 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5775] current_train_nll=12.0932 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5800] current_train_nll=12.5430 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5825] current_train_nll=12.3270 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5850] current_train_nll=11.4017 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5875] current_train_nll=9.9349 best_held_out_nll=5.7283 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5900] current_train_nll=5.4632 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5925] current_train_nll=5.4632 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5950] current_train_nll=9.6599 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=5975] current_train_nll=7.9603 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6000] current_train_nll=9.9271 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6025] current_train_nll=10.9544 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6050] current_train_nll=11.7909 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6075] current_train_nll=11.5666 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6100] current_train_nll=11.5666 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6125] current_train_nll=11.4007 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6150] current_train_nll=12.4543 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6175] current_train_nll=11.6382 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6200] current_train_nll=12.5086 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6225] current_train_nll=11.8235 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6250] current_train_nll=13.3506 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6275] current_train_nll=10.2732 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6300] current_train_nll=14.1573 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6325] current_train_nll=12.0798 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6350] current_train_nll=13.5899 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6375] current_train_nll=13.5899 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6400] current_train_nll=14.7074 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6425] current_train_nll=10.2652 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6450] current_train_nll=9.4890 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6475] current_train_nll=9.4891 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6500] current_train_nll=8.3029 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6525] current_train_nll=8.8359 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6550] current_train_nll=8.8359 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6575] current_train_nll=8.8359 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6600] current_train_nll=8.0384 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6625] current_train_nll=8.0384 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6650] current_train_nll=9.5785 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6675] current_train_nll=6.9198 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6700] current_train_nll=6.9198 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6725] current_train_nll=6.9198 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6750] current_train_nll=6.9198 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6775] current_train_nll=10.5900 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6800] current_train_nll=11.8539 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6825] current_train_nll=9.6281 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6850] current_train_nll=9.3999 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6875] current_train_nll=10.2825 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6900] current_train_nll=11.7137 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6925] current_train_nll=11.2610 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6950] current_train_nll=11.2610 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=6975] current_train_nll=11.2610 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7000] current_train_nll=11.2610 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7025] current_train_nll=11.2610 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7050] current_train_nll=12.1909 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7075] current_train_nll=14.7810 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7100] current_train_nll=12.8597 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7125] current_train_nll=8.4996 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7150] current_train_nll=8.4996 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7175] current_train_nll=9.8684 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7200] current_train_nll=9.2282 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7225] current_train_nll=9.2282 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7250] current_train_nll=6.9076 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7275] current_train_nll=7.7719 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7300] current_train_nll=6.2964 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7325] current_train_nll=7.2474 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7350] current_train_nll=7.2474 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7375] current_train_nll=7.2403 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7400] current_train_nll=7.1150 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7425] current_train_nll=7.1150 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7450] current_train_nll=6.0319 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7475] current_train_nll=6.0319 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7500] current_train_nll=8.5605 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7525] current_train_nll=8.4735 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7550] current_train_nll=10.2473 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7575] current_train_nll=11.2560 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7600] current_train_nll=9.6350 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7625] current_train_nll=8.9491 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7650] current_train_nll=9.0394 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7675] current_train_nll=7.3207 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7700] current_train_nll=7.3207 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7725] current_train_nll=8.2359 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7750] current_train_nll=10.0169 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7775] current_train_nll=10.0169 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7800] current_train_nll=8.7013 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7825] current_train_nll=11.2150 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7850] current_train_nll=10.4272 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7875] current_train_nll=10.4853 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7900] current_train_nll=11.1384 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7925] current_train_nll=10.4013 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7950] current_train_nll=10.3426 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=7975] current_train_nll=10.4127 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8000] current_train_nll=10.1391 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8025] current_train_nll=10.7549 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8050] current_train_nll=9.2334 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8075] current_train_nll=8.5137 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8100] current_train_nll=9.6358 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8125] current_train_nll=10.5344 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8150] current_train_nll=10.2491 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8175] current_train_nll=10.2491 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8200] current_train_nll=10.3174 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8225] current_train_nll=11.9168 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8250] current_train_nll=11.5439 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8275] current_train_nll=11.7975 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8300] current_train_nll=12.4463 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8325] current_train_nll=11.3685 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8350] current_train_nll=9.1223 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8375] current_train_nll=9.9057 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8400] current_train_nll=8.8448 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8425] current_train_nll=8.8571 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8450] current_train_nll=10.7875 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8475] current_train_nll=8.4893 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8500] current_train_nll=8.0554 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8525] current_train_nll=11.1901 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8550] current_train_nll=7.3200 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8575] current_train_nll=8.5098 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8600] current_train_nll=8.2001 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8625] current_train_nll=8.2001 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8650] current_train_nll=8.2001 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8675] current_train_nll=8.3076 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8700] current_train_nll=6.5938 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8725] current_train_nll=6.5938 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8750] current_train_nll=6.5938 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8775] current_train_nll=6.5938 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8800] current_train_nll=6.6585 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8825] current_train_nll=8.8925 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8850] current_train_nll=11.2488 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8875] current_train_nll=12.0461 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8900] current_train_nll=13.6307 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8925] current_train_nll=14.1428 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8950] current_train_nll=14.1428 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=8975] current_train_nll=14.5088 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9000] current_train_nll=14.5088 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9025] current_train_nll=12.0114 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9050] current_train_nll=7.9389 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9075] current_train_nll=9.8142 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9100] current_train_nll=9.5594 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9125] current_train_nll=11.4999 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9150] current_train_nll=12.4396 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9175] current_train_nll=7.2056 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9200] current_train_nll=7.5379 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9225] current_train_nll=7.5379 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9250] current_train_nll=8.1439 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9275] current_train_nll=10.3863 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9300] current_train_nll=7.8002 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9325] current_train_nll=7.8002 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9350] current_train_nll=8.1505 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9375] current_train_nll=7.8442 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9400] current_train_nll=7.8442 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9425] current_train_nll=7.0480 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9450] current_train_nll=8.4258 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9475] current_train_nll=8.5847 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9500] current_train_nll=8.2457 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9525] current_train_nll=8.7395 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9550] current_train_nll=9.6905 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9575] current_train_nll=8.0844 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9600] current_train_nll=8.4309 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9625] current_train_nll=8.4309 best_held_out_nll=5.4235 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9650] current_train_nll=7.2596 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9675] current_train_nll=7.2596 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9700] current_train_nll=9.7727 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9725] current_train_nll=9.7727 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9750] current_train_nll=9.3281 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9775] current_train_nll=13.4641 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9800] current_train_nll=13.4377 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9825] current_train_nll=12.1890 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9850] current_train_nll=10.3835 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9875] current_train_nll=10.4145 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9900] current_train_nll=10.2786 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9925] current_train_nll=12.1932 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9950] current_train_nll=12.8297 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9975] current_train_nll=11.8945 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
[eyecolor seed=5 step=9999] current_train_nll=10.8595 best_held_out_nll=5.1027 accept_rate=0.06 valid_proposal_rate=1.00
=== [eyecolor seed=5] done: 602/10000 accepted, best_held_out_nll=5.1027 ===
=== SUCCESS in 3150.0s: /home/rdoz/PhD/LLM-guided_PP_synthesis/results/eyecolor/grammar_mcmc/20260912_115811_seed5 ===
