=== program=mog1 seed=1 (grammar-mcmc) ===
[mog1 seed=1 step=0] current_train_nll=151.4691 best_held_out_nll=152.2817 accept_rate=0.00 valid_proposal_rate=1.00
[mog1 seed=1 step=5350] current_train_nll=14.8525 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5375] current_train_nll=13.4855 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5400] current_train_nll=14.2057 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5425] current_train_nll=14.2057 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5450] current_train_nll=14.7423 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5475] current_train_nll=13.9551 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5500] current_train_nll=11.5906 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5525] current_train_nll=11.5993 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5550] current_train_nll=11.8019 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5575] current_train_nll=12.3556 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5600] current_train_nll=10.1966 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5625] current_train_nll=10.1966 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5650] current_train_nll=9.9369 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5675] current_train_nll=9.9369 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5700] current_train_nll=9.9369 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5725] current_train_nll=11.6338 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5750] current_train_nll=11.6338 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5775] current_train_nll=8.5815 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5800] current_train_nll=11.7824 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5825] current_train_nll=7.7880 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5850] current_train_nll=9.3783 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5875] current_train_nll=9.0475 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5900] current_train_nll=10.8050 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5925] current_train_nll=10.8050 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5950] current_train_nll=11.7091 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=5975] current_train_nll=11.7091 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6000] current_train_nll=11.7091 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6025] current_train_nll=10.4418 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6050] current_train_nll=10.3670 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6075] current_train_nll=10.6544 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6100] current_train_nll=10.1282 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6125] current_train_nll=10.1282 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6150] current_train_nll=10.1282 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6175] current_train_nll=10.1282 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6200] current_train_nll=10.1339 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6225] current_train_nll=10.8833 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6250] current_train_nll=15.2023 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6275] current_train_nll=10.0580 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6300] current_train_nll=9.0927 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6325] current_train_nll=9.2359 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6350] current_train_nll=8.0345 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6375] current_train_nll=8.0345 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6400] current_train_nll=8.0345 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6425] current_train_nll=8.0345 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6450] current_train_nll=8.2985 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6475] current_train_nll=8.2055 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6500] current_train_nll=9.7586 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6525] current_train_nll=9.7586 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6550] current_train_nll=10.2531 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6575] current_train_nll=9.8060 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6600] current_train_nll=9.8060 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6625] current_train_nll=9.8060 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6650] current_train_nll=9.8060 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6675] current_train_nll=9.8060 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6700] current_train_nll=9.8060 best_held_out_nll=7.7084 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6725] current_train_nll=6.7770 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6750] current_train_nll=6.7770 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6775] current_train_nll=7.9975 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6800] current_train_nll=8.1976 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6825] current_train_nll=8.1976 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6850] current_train_nll=8.1976 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6875] current_train_nll=8.1976 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6900] current_train_nll=10.7718 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6925] current_train_nll=15.7176 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6950] current_train_nll=15.9601 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=6975] current_train_nll=13.9569 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7000] current_train_nll=13.9569 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7025] current_train_nll=11.2116 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7050] current_train_nll=13.7141 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7075] current_train_nll=9.8591 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7100] current_train_nll=12.4123 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7125] current_train_nll=10.3538 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7150] current_train_nll=10.3538 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7175] current_train_nll=8.5260 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7200] current_train_nll=8.5260 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7225] current_train_nll=12.6398 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7250] current_train_nll=14.3834 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7275] current_train_nll=13.1939 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7300] current_train_nll=13.3483 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7325] current_train_nll=12.7285 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7350] current_train_nll=10.9119 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7375] current_train_nll=10.9349 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7400] current_train_nll=10.8181 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7425] current_train_nll=10.3460 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7450] current_train_nll=13.7736 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7475] current_train_nll=13.7736 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7500] current_train_nll=14.2775 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7525] current_train_nll=13.4907 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7550] current_train_nll=13.0548 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7575] current_train_nll=13.5183 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7600] current_train_nll=13.5183 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7625] current_train_nll=12.1838 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7650] current_train_nll=12.1838 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7675] current_train_nll=10.8332 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7700] current_train_nll=13.8477 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7725] current_train_nll=12.0062 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7750] current_train_nll=12.2018 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7775] current_train_nll=12.2303 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7800] current_train_nll=12.2303 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7825] current_train_nll=15.6170 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7850] current_train_nll=8.6066 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7875] current_train_nll=8.0360 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7900] current_train_nll=10.1975 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7925] current_train_nll=7.3997 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7950] current_train_nll=7.8431 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=7975] current_train_nll=10.2486 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8000] current_train_nll=8.6943 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8025] current_train_nll=9.2376 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8050] current_train_nll=10.0014 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8075] current_train_nll=10.4938 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8100] current_train_nll=8.1737 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8125] current_train_nll=9.5789 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8150] current_train_nll=9.5789 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8175] current_train_nll=10.7005 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8200] current_train_nll=11.1217 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8225] current_train_nll=10.3543 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8250] current_train_nll=10.9273 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8275] current_train_nll=7.8739 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8300] current_train_nll=7.8739 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8325] current_train_nll=10.0829 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8350] current_train_nll=9.4015 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8375] current_train_nll=9.4229 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8400] current_train_nll=7.9335 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8425] current_train_nll=8.5193 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8450] current_train_nll=8.2612 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8475] current_train_nll=8.2612 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8500] current_train_nll=8.9461 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8525] current_train_nll=9.9021 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8550] current_train_nll=11.0935 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8575] current_train_nll=10.4065 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8600] current_train_nll=8.6595 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8625] current_train_nll=9.2208 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8650] current_train_nll=11.3559 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8675] current_train_nll=11.3559 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8700] current_train_nll=11.8839 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8725] current_train_nll=12.1836 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8750] current_train_nll=10.2058 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8775] current_train_nll=10.2058 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8800] current_train_nll=10.5724 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8825] current_train_nll=11.4074 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8850] current_train_nll=11.0044 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8875] current_train_nll=10.5284 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8900] current_train_nll=11.0651 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8925] current_train_nll=11.0651 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8950] current_train_nll=12.7910 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=8975] current_train_nll=13.1233 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9000] current_train_nll=11.9520 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9025] current_train_nll=12.6367 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9050] current_train_nll=13.4071 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9075] current_train_nll=12.7578 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9100] current_train_nll=12.7348 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9125] current_train_nll=12.5920 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9150] current_train_nll=13.0494 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9175] current_train_nll=12.9351 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9200] current_train_nll=13.2458 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9225] current_train_nll=14.1980 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9250] current_train_nll=12.3325 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9275] current_train_nll=12.3325 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9300] current_train_nll=10.4942 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9325] current_train_nll=10.2848 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9350] current_train_nll=11.7536 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9375] current_train_nll=11.2337 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9400] current_train_nll=10.2089 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9425] current_train_nll=10.2089 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9450] current_train_nll=10.8870 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9475] current_train_nll=9.6916 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9500] current_train_nll=8.6661 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9525] current_train_nll=10.6914 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9550] current_train_nll=9.5201 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9575] current_train_nll=9.5201 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9600] current_train_nll=9.1141 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9625] current_train_nll=9.0609 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9650] current_train_nll=9.5584 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9675] current_train_nll=10.4652 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9700] current_train_nll=10.5396 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9725] current_train_nll=11.0438 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9750] current_train_nll=10.2701 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9775] current_train_nll=10.7057 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9800] current_train_nll=8.2175 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9825] current_train_nll=7.5042 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9850] current_train_nll=8.7005 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9875] current_train_nll=8.7005 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9900] current_train_nll=8.7005 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9925] current_train_nll=9.7919 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9950] current_train_nll=10.7274 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9975] current_train_nll=10.4418 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
[mog1 seed=1 step=9999] current_train_nll=10.5426 best_held_out_nll=6.8109 accept_rate=0.06 valid_proposal_rate=1.00
=== [mog1 seed=1] done: 582/10000 accepted, best_held_out_nll=6.8109 ===
=== SUCCESS in 2695.6s: /home/rdoz/PhD/LLM-guided_PP_synthesis/results/mog1/grammar_mcmc/20260908_161101_seed1 ===
