=== program=csi seed=2 (grammar-mcmc) ===
[csi seed=2 step=0] current_train_nll=66.3824 best_held_out_nll=66.4091 accept_rate=0.00 valid_proposal_rate=1.00
[csi seed=2 step=5525] current_train_nll=12.0507 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5550] current_train_nll=12.0507 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5575] current_train_nll=11.1596 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5600] current_train_nll=11.1596 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5625] current_train_nll=9.0180 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5650] current_train_nll=11.2091 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5675] current_train_nll=11.2091 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5700] current_train_nll=11.2091 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5725] current_train_nll=10.2791 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5750] current_train_nll=11.2044 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5775] current_train_nll=11.2044 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5800] current_train_nll=11.2044 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5825] current_train_nll=10.9912 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5850] current_train_nll=10.9912 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5875] current_train_nll=10.9912 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5900] current_train_nll=10.9912 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5925] current_train_nll=10.4724 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5950] current_train_nll=11.1300 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=5975] current_train_nll=11.6094 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6000] current_train_nll=12.0152 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6025] current_train_nll=11.6288 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6050] current_train_nll=11.6288 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6075] current_train_nll=12.8729 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6100] current_train_nll=13.2038 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6125] current_train_nll=13.2038 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6150] current_train_nll=15.3849 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6175] current_train_nll=15.4126 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6200] current_train_nll=9.8818 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6225] current_train_nll=9.4808 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6250] current_train_nll=7.0249 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6275] current_train_nll=7.0249 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6300] current_train_nll=9.0854 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6325] current_train_nll=9.0854 best_held_out_nll=5.1610 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6350] current_train_nll=4.2368 best_held_out_nll=4.4863 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6375] current_train_nll=4.2368 best_held_out_nll=4.4863 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6400] current_train_nll=4.2368 best_held_out_nll=4.4863 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6425] current_train_nll=4.2368 best_held_out_nll=4.4863 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6450] current_train_nll=3.9372 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6475] current_train_nll=3.9372 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6500] current_train_nll=3.9372 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6525] current_train_nll=3.9372 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6550] current_train_nll=3.9372 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6575] current_train_nll=3.9372 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6600] current_train_nll=3.9372 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6625] current_train_nll=3.9372 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6650] current_train_nll=5.9460 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6675] current_train_nll=5.9460 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6700] current_train_nll=5.9460 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6725] current_train_nll=9.3508 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6750] current_train_nll=7.6315 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6775] current_train_nll=7.6315 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6800] current_train_nll=7.6315 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6825] current_train_nll=7.6315 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6850] current_train_nll=7.6315 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6875] current_train_nll=6.7582 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6900] current_train_nll=4.7286 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6925] current_train_nll=4.7286 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6950] current_train_nll=5.1311 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=6975] current_train_nll=10.5898 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7000] current_train_nll=10.4145 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7025] current_train_nll=10.4145 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7050] current_train_nll=9.7880 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7075] current_train_nll=9.7173 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7100] current_train_nll=9.0441 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7125] current_train_nll=7.8213 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7150] current_train_nll=8.2661 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7175] current_train_nll=6.4154 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7200] current_train_nll=6.4154 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7225] current_train_nll=6.4154 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7250] current_train_nll=6.4154 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7275] current_train_nll=5.6589 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7300] current_train_nll=5.6589 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7325] current_train_nll=9.8543 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7350] current_train_nll=8.4827 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7375] current_train_nll=6.4249 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7400] current_train_nll=6.4249 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7425] current_train_nll=6.3964 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7450] current_train_nll=6.3964 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7475] current_train_nll=6.3964 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7500] current_train_nll=6.3964 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7525] current_train_nll=4.9922 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7550] current_train_nll=4.9922 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7575] current_train_nll=5.8204 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7600] current_train_nll=5.9870 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7625] current_train_nll=5.9870 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7650] current_train_nll=5.9870 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7675] current_train_nll=9.6687 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7700] current_train_nll=9.6687 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7725] current_train_nll=9.6687 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7750] current_train_nll=9.6687 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7775] current_train_nll=7.8764 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7800] current_train_nll=10.5287 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7825] current_train_nll=6.6458 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7850] current_train_nll=6.6458 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7875] current_train_nll=8.4758 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7900] current_train_nll=7.7154 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7925] current_train_nll=7.6253 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7950] current_train_nll=7.6195 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=7975] current_train_nll=7.6195 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8000] current_train_nll=6.9395 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8025] current_train_nll=6.9163 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8050] current_train_nll=6.9163 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8075] current_train_nll=9.1001 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8100] current_train_nll=9.1001 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8125] current_train_nll=9.1001 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8150] current_train_nll=8.3363 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8175] current_train_nll=8.4635 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8200] current_train_nll=7.5303 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8225] current_train_nll=7.9272 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8250] current_train_nll=10.1546 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8275] current_train_nll=8.5816 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8300] current_train_nll=5.1092 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8325] current_train_nll=5.1092 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8350] current_train_nll=4.7920 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8375] current_train_nll=4.7920 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8400] current_train_nll=4.7920 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8425] current_train_nll=4.7920 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8450] current_train_nll=7.5245 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8475] current_train_nll=7.3959 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8500] current_train_nll=7.3959 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8525] current_train_nll=7.3959 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8550] current_train_nll=7.3959 best_held_out_nll=4.1467 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8575] current_train_nll=4.0249 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8600] current_train_nll=4.0249 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8625] current_train_nll=5.1818 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8650] current_train_nll=5.1818 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8675] current_train_nll=5.1818 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8700] current_train_nll=5.1818 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8725] current_train_nll=6.9160 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8750] current_train_nll=6.9160 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8775] current_train_nll=6.9160 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8800] current_train_nll=6.9160 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8825] current_train_nll=6.9160 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8850] current_train_nll=6.9160 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8875] current_train_nll=6.9160 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8900] current_train_nll=6.9160 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8925] current_train_nll=8.1580 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8950] current_train_nll=8.1580 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=8975] current_train_nll=8.1580 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9000] current_train_nll=8.1580 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9025] current_train_nll=8.1580 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9050] current_train_nll=9.7578 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9075] current_train_nll=7.0113 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9100] current_train_nll=7.0113 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9125] current_train_nll=8.7591 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9150] current_train_nll=8.7591 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9175] current_train_nll=8.7591 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9200] current_train_nll=8.7591 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9225] current_train_nll=8.2746 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9250] current_train_nll=8.2746 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9275] current_train_nll=7.6955 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9300] current_train_nll=10.4731 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9325] current_train_nll=8.0783 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9350] current_train_nll=8.6906 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9375] current_train_nll=11.3223 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9400] current_train_nll=10.7593 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9425] current_train_nll=9.8299 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9450] current_train_nll=9.8299 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9475] current_train_nll=9.8299 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9500] current_train_nll=9.8986 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9525] current_train_nll=9.1560 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9550] current_train_nll=9.3672 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9575] current_train_nll=10.3375 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9600] current_train_nll=9.5474 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9625] current_train_nll=9.5474 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9650] current_train_nll=9.5474 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9675] current_train_nll=10.4560 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9700] current_train_nll=10.4560 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9725] current_train_nll=9.3183 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9750] current_train_nll=11.7131 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9775] current_train_nll=11.7131 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9800] current_train_nll=11.7131 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9825] current_train_nll=10.3314 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9850] current_train_nll=9.2696 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9875] current_train_nll=9.2760 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9900] current_train_nll=9.2760 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9925] current_train_nll=7.1815 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9950] current_train_nll=6.1004 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9975] current_train_nll=5.5009 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
[csi seed=2 step=9999] current_train_nll=5.5009 best_held_out_nll=3.9350 accept_rate=0.04 valid_proposal_rate=1.00
=== [csi seed=2] done: 372/10000 accepted, best_held_out_nll=3.9350 ===
=== SUCCESS in 8359.1s: /home/rdoz/PhD/LLM-guided_PP_synthesis/results/csi/grammar_mcmc/20260908_083241_seed2 ===
