=== program=mixedcondition seed=4 (grammar-mcmc) ===
[mixedcondition seed=4 step=0] current_train_nll=156.8833 best_held_out_nll=155.3067 accept_rate=0.00 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5175] current_train_nll=8.4944 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5200] current_train_nll=8.4944 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5225] current_train_nll=8.4944 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5250] current_train_nll=8.4944 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5275] current_train_nll=9.7434 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5300] current_train_nll=8.0537 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5325] current_train_nll=9.0387 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5350] current_train_nll=9.4113 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5375] current_train_nll=9.4113 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5400] current_train_nll=7.5696 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5425] current_train_nll=7.7525 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5450] current_train_nll=7.7525 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5475] current_train_nll=7.7525 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5500] current_train_nll=7.7525 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5525] current_train_nll=8.6353 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5550] current_train_nll=8.3628 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5575] current_train_nll=7.2019 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5600] current_train_nll=7.2019 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5625] current_train_nll=8.0918 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5650] current_train_nll=6.9290 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5675] current_train_nll=6.9290 best_held_out_nll=6.6443 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5700] current_train_nll=6.4953 best_held_out_nll=6.5203 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5725] current_train_nll=6.4953 best_held_out_nll=6.5203 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5750] current_train_nll=7.2496 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5775] current_train_nll=7.5014 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5800] current_train_nll=7.5014 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5825] current_train_nll=7.5014 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5850] current_train_nll=8.3728 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5875] current_train_nll=8.3728 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5900] current_train_nll=7.3666 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5925] current_train_nll=8.5847 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5950] current_train_nll=9.7903 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=5975] current_train_nll=9.7903 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6000] current_train_nll=9.7712 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6025] current_train_nll=10.3048 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6050] current_train_nll=10.3821 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6075] current_train_nll=10.3821 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6100] current_train_nll=13.0771 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6125] current_train_nll=11.7282 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6150] current_train_nll=11.8611 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6175] current_train_nll=10.9867 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6200] current_train_nll=10.1833 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6225] current_train_nll=10.1833 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6250] current_train_nll=10.3103 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6275] current_train_nll=10.5194 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6300] current_train_nll=12.6808 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6325] current_train_nll=8.3423 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6350] current_train_nll=8.3423 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6375] current_train_nll=8.3423 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6400] current_train_nll=8.9041 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6425] current_train_nll=8.9041 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6450] current_train_nll=10.1436 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6475] current_train_nll=9.2541 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6500] current_train_nll=9.6189 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6525] current_train_nll=7.8113 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6550] current_train_nll=7.8531 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6575] current_train_nll=8.0892 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6600] current_train_nll=8.0892 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6625] current_train_nll=8.0892 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6650] current_train_nll=11.9313 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6675] current_train_nll=10.8089 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6700] current_train_nll=10.8089 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6725] current_train_nll=10.8089 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6750] current_train_nll=10.2578 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6775] current_train_nll=8.4746 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6800] current_train_nll=10.0435 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6825] current_train_nll=10.5973 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6850] current_train_nll=11.4924 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6875] current_train_nll=11.0080 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6900] current_train_nll=11.0080 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6925] current_train_nll=11.7109 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6950] current_train_nll=12.4290 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=6975] current_train_nll=12.4290 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7000] current_train_nll=8.3964 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7025] current_train_nll=8.1000 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7050] current_train_nll=8.1000 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7075] current_train_nll=8.1000 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7100] current_train_nll=8.1000 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7125] current_train_nll=8.1000 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7150] current_train_nll=8.1000 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7175] current_train_nll=8.1000 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7200] current_train_nll=8.1000 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7225] current_train_nll=8.1000 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7250] current_train_nll=9.1683 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7275] current_train_nll=12.0308 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7300] current_train_nll=10.8408 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7325] current_train_nll=10.8408 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7350] current_train_nll=10.8408 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7375] current_train_nll=9.8684 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7400] current_train_nll=9.8479 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7425] current_train_nll=10.7332 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7450] current_train_nll=10.4636 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7475] current_train_nll=13.6755 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7500] current_train_nll=14.2606 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7525] current_train_nll=15.1606 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7550] current_train_nll=11.9424 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7575] current_train_nll=10.4821 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7600] current_train_nll=14.1555 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7625] current_train_nll=11.0783 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7650] current_train_nll=14.2474 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7675] current_train_nll=13.8562 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7700] current_train_nll=13.3801 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7725] current_train_nll=11.3980 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7750] current_train_nll=11.9914 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7775] current_train_nll=10.9995 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7800] current_train_nll=11.2163 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7825] current_train_nll=11.2561 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7850] current_train_nll=11.1033 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7875] current_train_nll=10.2671 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7900] current_train_nll=12.0990 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7925] current_train_nll=12.0990 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7950] current_train_nll=13.2560 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=7975] current_train_nll=13.5410 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8000] current_train_nll=11.7020 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8025] current_train_nll=12.3316 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8050] current_train_nll=11.5164 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8075] current_train_nll=11.5164 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8100] current_train_nll=18.0906 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8125] current_train_nll=23.6104 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8150] current_train_nll=13.8054 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8175] current_train_nll=9.2450 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8200] current_train_nll=7.7467 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8225] current_train_nll=7.7467 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8250] current_train_nll=9.5098 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8275] current_train_nll=8.8323 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8300] current_train_nll=8.8323 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8325] current_train_nll=13.0678 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8350] current_train_nll=13.0678 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8375] current_train_nll=13.0392 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8400] current_train_nll=13.4389 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8425] current_train_nll=12.3770 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8450] current_train_nll=12.3770 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8475] current_train_nll=11.0024 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8500] current_train_nll=12.4113 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8525] current_train_nll=9.0975 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8550] current_train_nll=10.6682 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8575] current_train_nll=10.3651 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8600] current_train_nll=11.2434 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8625] current_train_nll=10.4081 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8650] current_train_nll=12.4883 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8675] current_train_nll=10.6444 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8700] current_train_nll=10.4767 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8725] current_train_nll=12.8345 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8750] current_train_nll=12.6581 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8775] current_train_nll=11.3456 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8800] current_train_nll=11.3456 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8825] current_train_nll=11.3456 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8850] current_train_nll=11.0887 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8875] current_train_nll=11.4838 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8900] current_train_nll=12.1490 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8925] current_train_nll=9.4219 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8950] current_train_nll=9.4219 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=8975] current_train_nll=9.4219 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9000] current_train_nll=9.4219 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9025] current_train_nll=9.8712 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9050] current_train_nll=9.8712 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9075] current_train_nll=9.2207 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9100] current_train_nll=10.1408 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9125] current_train_nll=10.1408 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9150] current_train_nll=7.7906 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9175] current_train_nll=9.3718 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9200] current_train_nll=9.3718 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9225] current_train_nll=9.3718 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9250] current_train_nll=9.3718 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9275] current_train_nll=12.0359 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9300] current_train_nll=11.3544 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9325] current_train_nll=13.9800 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9350] current_train_nll=14.1639 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9375] current_train_nll=11.5022 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9400] current_train_nll=8.8134 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9425] current_train_nll=8.8134 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9450] current_train_nll=8.8134 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9475] current_train_nll=10.0780 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9500] current_train_nll=11.0687 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9525] current_train_nll=11.0687 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9550] current_train_nll=8.8288 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9575] current_train_nll=8.7908 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9600] current_train_nll=8.7908 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9625] current_train_nll=8.8483 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9650] current_train_nll=9.4696 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9675] current_train_nll=9.5623 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9700] current_train_nll=9.5778 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9725] current_train_nll=9.5778 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9750] current_train_nll=8.9873 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9775] current_train_nll=8.9873 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9800] current_train_nll=8.8469 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9825] current_train_nll=11.0010 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9850] current_train_nll=12.6883 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9875] current_train_nll=15.8771 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9900] current_train_nll=14.2607 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9925] current_train_nll=15.0149 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9950] current_train_nll=10.5243 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9975] current_train_nll=11.1500 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
[mixedcondition seed=4 step=9999] current_train_nll=10.0327 best_held_out_nll=6.5154 accept_rate=0.05 valid_proposal_rate=1.00
=== [mixedcondition seed=4] done: 525/10000 accepted, best_held_out_nll=6.5154 ===
=== SUCCESS in 3521.4s: /home/rdoz/PhD/LLM-guided_PP_synthesis/results/mixedcondition/grammar_mcmc/20260909_060358_seed4 ===
