=== program=biasedtugwar seed=2 (grammar-mcmc) ===
[biasedtugwar seed=2 step=0] current_train_nll=92.8823 best_held_out_nll=94.2223 accept_rate=0.00 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5100] current_train_nll=10.3117 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5125] current_train_nll=10.7420 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5150] current_train_nll=9.5448 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5175] current_train_nll=9.5448 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5200] current_train_nll=7.7252 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5225] current_train_nll=7.7252 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5250] current_train_nll=7.7252 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5275] current_train_nll=8.3518 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5300] current_train_nll=8.6813 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5325] current_train_nll=9.7092 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5350] current_train_nll=10.6912 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5375] current_train_nll=11.2789 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5400] current_train_nll=10.8732 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5425] current_train_nll=10.5144 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5450] current_train_nll=10.1127 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5475] current_train_nll=11.6659 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5500] current_train_nll=14.0243 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5525] current_train_nll=12.8659 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5550] current_train_nll=13.5833 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5575] current_train_nll=12.2474 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5600] current_train_nll=12.8200 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5625] current_train_nll=11.5361 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5650] current_train_nll=12.0206 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5675] current_train_nll=10.6545 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5700] current_train_nll=10.9504 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5725] current_train_nll=10.9504 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5750] current_train_nll=11.7625 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5775] current_train_nll=11.4904 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5800] current_train_nll=11.3422 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5825] current_train_nll=13.8975 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5850] current_train_nll=12.0477 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5875] current_train_nll=14.0873 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5900] current_train_nll=13.6443 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5925] current_train_nll=13.3178 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5950] current_train_nll=13.3531 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=5975] current_train_nll=11.7471 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6000] current_train_nll=11.3404 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6025] current_train_nll=10.5074 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6050] current_train_nll=11.8215 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6075] current_train_nll=11.8215 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6100] current_train_nll=13.2310 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6125] current_train_nll=11.6624 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6150] current_train_nll=11.6624 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6175] current_train_nll=9.7895 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6200] current_train_nll=9.7895 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6225] current_train_nll=10.5945 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6250] current_train_nll=10.3989 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6275] current_train_nll=8.7162 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6300] current_train_nll=8.7162 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6325] current_train_nll=8.7162 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6350] current_train_nll=8.4886 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6375] current_train_nll=8.4886 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6400] current_train_nll=8.4886 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6425] current_train_nll=8.7749 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6450] current_train_nll=8.7749 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6475] current_train_nll=8.6619 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6500] current_train_nll=12.2545 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6525] current_train_nll=12.2545 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6550] current_train_nll=11.1148 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6575] current_train_nll=12.7066 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6600] current_train_nll=9.7944 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6625] current_train_nll=11.3077 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6650] current_train_nll=9.6942 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6675] current_train_nll=8.6572 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6700] current_train_nll=8.6572 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6725] current_train_nll=8.6572 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6750] current_train_nll=8.6572 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6775] current_train_nll=8.6572 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6800] current_train_nll=9.6386 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6825] current_train_nll=10.3484 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6850] current_train_nll=9.7528 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6875] current_train_nll=9.7528 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6900] current_train_nll=9.7528 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6925] current_train_nll=10.0648 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6950] current_train_nll=10.1827 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=6975] current_train_nll=10.1827 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7000] current_train_nll=10.1827 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7025] current_train_nll=10.1827 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7050] current_train_nll=10.8315 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7075] current_train_nll=10.8315 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7100] current_train_nll=8.9142 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7125] current_train_nll=10.5552 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7150] current_train_nll=9.9092 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7175] current_train_nll=9.9092 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7200] current_train_nll=11.5877 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7225] current_train_nll=12.0766 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7250] current_train_nll=12.5119 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7275] current_train_nll=12.5119 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7300] current_train_nll=12.3008 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7325] current_train_nll=11.9434 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7350] current_train_nll=12.9191 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7375] current_train_nll=11.9158 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7400] current_train_nll=10.3825 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7425] current_train_nll=10.3825 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7450] current_train_nll=12.0914 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7475] current_train_nll=13.8101 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7500] current_train_nll=12.0302 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7525] current_train_nll=11.6723 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7550] current_train_nll=10.6815 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7575] current_train_nll=11.0593 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7600] current_train_nll=11.6966 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7625] current_train_nll=12.2181 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7650] current_train_nll=11.8612 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7675] current_train_nll=10.5275 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7700] current_train_nll=10.2382 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7725] current_train_nll=9.8638 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7750] current_train_nll=11.1490 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7775] current_train_nll=11.1490 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7800] current_train_nll=12.3376 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7825] current_train_nll=12.2275 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7850] current_train_nll=11.2254 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7875] current_train_nll=11.2254 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7900] current_train_nll=11.2254 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7925] current_train_nll=9.9579 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7950] current_train_nll=11.2620 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=7975] current_train_nll=11.2620 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8000] current_train_nll=11.2620 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8025] current_train_nll=14.3714 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8050] current_train_nll=12.0229 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8075] current_train_nll=10.7206 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8100] current_train_nll=11.5879 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8125] current_train_nll=12.4127 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8150] current_train_nll=10.8182 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8175] current_train_nll=11.4583 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8200] current_train_nll=11.4583 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8225] current_train_nll=11.4583 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8250] current_train_nll=11.4583 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8275] current_train_nll=10.0894 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8300] current_train_nll=9.0083 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8325] current_train_nll=11.5699 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8350] current_train_nll=11.7833 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8375] current_train_nll=9.2937 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8400] current_train_nll=9.2937 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8425] current_train_nll=9.2937 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8450] current_train_nll=9.2018 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8475] current_train_nll=9.2018 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8500] current_train_nll=11.6202 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8525] current_train_nll=11.5093 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8550] current_train_nll=10.7647 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8575] current_train_nll=10.7647 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8600] current_train_nll=11.2647 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8625] current_train_nll=11.1942 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8650] current_train_nll=11.9048 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8675] current_train_nll=11.9048 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8700] current_train_nll=11.9048 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8725] current_train_nll=11.1697 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8750] current_train_nll=8.4128 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8775] current_train_nll=7.8497 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8800] current_train_nll=7.8497 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8825] current_train_nll=8.8081 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8850] current_train_nll=8.8081 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8875] current_train_nll=8.0088 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8900] current_train_nll=8.0088 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8925] current_train_nll=8.0088 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8950] current_train_nll=9.0697 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=8975] current_train_nll=9.0697 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9000] current_train_nll=9.0697 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9025] current_train_nll=8.7347 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9050] current_train_nll=8.7347 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9075] current_train_nll=10.7741 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9100] current_train_nll=11.3531 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9125] current_train_nll=10.3564 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9150] current_train_nll=9.6063 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9175] current_train_nll=11.3230 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9200] current_train_nll=9.8640 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9225] current_train_nll=10.5558 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9250] current_train_nll=10.3593 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9275] current_train_nll=9.7257 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9300] current_train_nll=9.7257 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9325] current_train_nll=9.8729 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9350] current_train_nll=8.4281 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9375] current_train_nll=8.9564 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9400] current_train_nll=8.9564 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9425] current_train_nll=9.6921 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9450] current_train_nll=9.6159 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9475] current_train_nll=9.6159 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9500] current_train_nll=9.6159 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9525] current_train_nll=9.6159 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9550] current_train_nll=9.6159 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9575] current_train_nll=9.3251 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9600] current_train_nll=9.3251 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9625] current_train_nll=9.9564 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9650] current_train_nll=8.4488 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9675] current_train_nll=9.2090 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9700] current_train_nll=11.3930 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9725] current_train_nll=8.4661 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9750] current_train_nll=10.0666 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9775] current_train_nll=11.0593 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9800] current_train_nll=11.6313 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9825] current_train_nll=11.6313 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9850] current_train_nll=10.5092 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9875] current_train_nll=10.5092 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9900] current_train_nll=10.4249 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9925] current_train_nll=10.4492 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9950] current_train_nll=10.0990 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9975] current_train_nll=12.5727 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
[biasedtugwar seed=2 step=9999] current_train_nll=11.7923 best_held_out_nll=7.5178 accept_rate=0.06 valid_proposal_rate=1.00
=== [biasedtugwar seed=2] done: 586/10000 accepted, best_held_out_nll=7.5178 ===
=== SUCCESS in 3428.5s: /home/rdoz/PhD/LLM-guided_PP_synthesis/results/biasedtugwar/grammar_mcmc/20260908_234811_seed2 ===
