=== program=easytugwar seed=3 (grammar-mcmc) ===
[easytugwar seed=3 step=0] current_train_nll=15.6840 best_held_out_nll=15.4261 accept_rate=0.00 valid_proposal_rate=1.00
[easytugwar seed=3 step=5250] current_train_nll=10.7092 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5275] current_train_nll=10.7092 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5300] current_train_nll=9.3203 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5325] current_train_nll=9.8303 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5350] current_train_nll=9.4847 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5375] current_train_nll=9.7388 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5400] current_train_nll=9.7388 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5425] current_train_nll=11.4622 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5450] current_train_nll=14.8112 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5475] current_train_nll=11.7306 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5500] current_train_nll=11.7306 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5525] current_train_nll=11.6872 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5550] current_train_nll=12.4754 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5575] current_train_nll=12.3315 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5600] current_train_nll=11.8408 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5625] current_train_nll=11.8408 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5650] current_train_nll=12.6562 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5675] current_train_nll=13.1266 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5700] current_train_nll=12.1218 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5725] current_train_nll=13.7321 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5750] current_train_nll=12.1138 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5775] current_train_nll=10.9276 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5800] current_train_nll=11.1118 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5825] current_train_nll=12.0727 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5850] current_train_nll=11.7025 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5875] current_train_nll=11.7025 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5900] current_train_nll=10.9132 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5925] current_train_nll=13.1343 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5950] current_train_nll=10.5966 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=5975] current_train_nll=10.1843 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6000] current_train_nll=9.4167 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6025] current_train_nll=10.3435 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6050] current_train_nll=9.3872 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6075] current_train_nll=10.3000 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6100] current_train_nll=10.3000 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6125] current_train_nll=10.6364 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6150] current_train_nll=11.8236 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6175] current_train_nll=12.2267 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6200] current_train_nll=11.0946 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6225] current_train_nll=12.8008 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6250] current_train_nll=10.9688 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6275] current_train_nll=10.3876 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6300] current_train_nll=9.9466 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6325] current_train_nll=9.3992 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6350] current_train_nll=9.3992 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6375] current_train_nll=8.5324 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6400] current_train_nll=8.5324 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6425] current_train_nll=9.8541 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6450] current_train_nll=11.0883 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6475] current_train_nll=13.3901 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6500] current_train_nll=10.8041 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6525] current_train_nll=11.2414 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6550] current_train_nll=9.8782 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6575] current_train_nll=9.8782 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6600] current_train_nll=10.2221 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6625] current_train_nll=11.7067 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6650] current_train_nll=11.7067 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6675] current_train_nll=10.8989 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6700] current_train_nll=10.8989 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6725] current_train_nll=8.0059 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6750] current_train_nll=8.0059 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6775] current_train_nll=8.0059 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6800] current_train_nll=10.1154 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6825] current_train_nll=10.1574 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6850] current_train_nll=10.7865 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6875] current_train_nll=10.7865 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6900] current_train_nll=10.6355 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6925] current_train_nll=8.7086 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6950] current_train_nll=8.8835 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=6975] current_train_nll=9.5445 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7000] current_train_nll=9.4988 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7025] current_train_nll=9.4988 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7050] current_train_nll=9.4988 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7075] current_train_nll=12.3613 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7100] current_train_nll=10.5416 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7125] current_train_nll=14.0852 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7150] current_train_nll=13.1250 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7175] current_train_nll=11.4954 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7200] current_train_nll=12.1803 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7225] current_train_nll=12.6876 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7250] current_train_nll=13.7879 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7275] current_train_nll=15.1552 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7300] current_train_nll=13.4847 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7325] current_train_nll=10.3206 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7350] current_train_nll=10.8452 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7375] current_train_nll=10.4924 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7400] current_train_nll=10.4924 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7425] current_train_nll=14.2705 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7450] current_train_nll=11.8785 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7475] current_train_nll=11.8785 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7500] current_train_nll=10.9962 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7525] current_train_nll=11.1217 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7550] current_train_nll=12.9509 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7575] current_train_nll=11.5475 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7600] current_train_nll=10.8097 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7625] current_train_nll=9.1964 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7650] current_train_nll=11.4893 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7675] current_train_nll=12.6983 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7700] current_train_nll=10.3367 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7725] current_train_nll=10.3367 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7750] current_train_nll=11.4600 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7775] current_train_nll=9.9451 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7800] current_train_nll=9.9451 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7825] current_train_nll=9.9451 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7850] current_train_nll=13.3505 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7875] current_train_nll=10.3278 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7900] current_train_nll=8.9614 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7925] current_train_nll=9.9514 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7950] current_train_nll=10.4199 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=7975] current_train_nll=8.3938 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8000] current_train_nll=8.6065 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8025] current_train_nll=8.6065 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8050] current_train_nll=8.6065 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8075] current_train_nll=8.4510 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8100] current_train_nll=8.4510 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8125] current_train_nll=8.5068 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8150] current_train_nll=8.5798 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8175] current_train_nll=8.5074 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8200] current_train_nll=8.5074 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8225] current_train_nll=8.5074 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8250] current_train_nll=8.5074 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8275] current_train_nll=10.7199 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8300] current_train_nll=8.5417 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8325] current_train_nll=13.0464 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8350] current_train_nll=11.8653 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8375] current_train_nll=12.3573 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8400] current_train_nll=12.8094 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8425] current_train_nll=12.6737 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8450] current_train_nll=12.6737 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8475] current_train_nll=12.2983 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8500] current_train_nll=11.5924 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8525] current_train_nll=10.8341 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8550] current_train_nll=11.8150 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8575] current_train_nll=11.4378 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8600] current_train_nll=11.4378 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8625] current_train_nll=9.5489 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8650] current_train_nll=9.5489 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8675] current_train_nll=9.5489 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8700] current_train_nll=9.5489 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8725] current_train_nll=9.5489 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8750] current_train_nll=9.5376 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8775] current_train_nll=10.6379 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8800] current_train_nll=10.6379 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8825] current_train_nll=9.0994 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8850] current_train_nll=9.0994 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8875] current_train_nll=9.3345 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8900] current_train_nll=8.8677 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8925] current_train_nll=10.4050 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8950] current_train_nll=10.4050 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=8975] current_train_nll=10.5603 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9000] current_train_nll=10.5603 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9025] current_train_nll=10.0986 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9050] current_train_nll=10.0986 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9075] current_train_nll=11.1232 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9100] current_train_nll=11.1232 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9125] current_train_nll=11.1232 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9150] current_train_nll=11.1232 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9175] current_train_nll=13.3867 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9200] current_train_nll=9.7917 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9225] current_train_nll=9.7917 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9250] current_train_nll=9.0638 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9275] current_train_nll=8.2140 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9300] current_train_nll=7.6822 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9325] current_train_nll=7.6822 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9350] current_train_nll=8.4888 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9375] current_train_nll=9.3324 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9400] current_train_nll=9.3324 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9425] current_train_nll=9.3324 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9450] current_train_nll=9.3324 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9475] current_train_nll=8.0282 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9500] current_train_nll=8.2266 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9525] current_train_nll=8.5890 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9550] current_train_nll=9.0184 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9575] current_train_nll=8.7037 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9600] current_train_nll=8.3725 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9625] current_train_nll=9.2033 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9650] current_train_nll=11.5597 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9675] current_train_nll=14.0174 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9700] current_train_nll=11.7725 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9725] current_train_nll=14.4509 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9750] current_train_nll=11.9359 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9775] current_train_nll=10.6947 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9800] current_train_nll=10.6947 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9825] current_train_nll=10.0777 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9850] current_train_nll=10.0777 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9875] current_train_nll=10.6986 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9900] current_train_nll=11.6782 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9925] current_train_nll=10.0598 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9950] current_train_nll=12.0220 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9975] current_train_nll=12.0220 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
[easytugwar seed=3 step=9999] current_train_nll=12.0135 best_held_out_nll=6.9929 accept_rate=0.06 valid_proposal_rate=1.00
=== [easytugwar seed=3] done: 587/10000 accepted, best_held_out_nll=6.9929 ===
=== SUCCESS in 2771.7s: /home/rdoz/PhD/LLM-guided_PP_synthesis/results/easytugwar/grammar_mcmc/20260908_045943_seed3 ===
